scan,rater_1,rater_2,rater_3,rater_4
sub-4255_ses-adni2screening_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-4258_ses-adni2year2_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-4260_ses-adni2screening_acq-SPGR_run-2,yes,yes,yes,yes
sub-4262_ses-adni2month6_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-4266_ses-adni2month3_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-4269_ses-adni2month3_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-4271_ses-adni2screening_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-4272_ses-adni2month3_acq-SPGR_run-2,yes,yes,yes,yes
sub-4275_ses-adni2year1_acq-SPGR_run-1,yes,yes,yes,yes
sub-4277_ses-adni2month3_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-4277_ses-adni3year2_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-4280_ses-adni2screening_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-4281_ses-adni2month3_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-4281_ses-adni2year2_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-4282_ses-adni2month3_acq-SPGR_run-1,yes,yes,yes,yes
sub-4288_ses-adni2year1_acq-SPGR_run-1,yes,yes,yes,yes
sub-4290_ses-adni2screening_acq-SPGR_run-2,yes,yes,yes,yes
sub-4291_ses-adni2year4_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-4293_ses-adni3baseline_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-4294_ses-adni2month6_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-4295_ses-adni2screening_acq-SPGR_run-2,yes,yes,yes,yes
sub-4299_ses-adni2year2_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-4300_ses-adni2year2_acq-MPRAGE_run-3,yes,yes,yes,yes
sub-4302_ses-adni2month6_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-4304_ses-adni2screening_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-4307_ses-adni2month3_acq-SPGR_run-1,yes,yes,yes,yes
sub-4311_ses-adni2month3_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-4331_ses-adni2screening_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-4332_ses-adni2year3_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-4339_ses-adni2screening_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-4350_ses-adni2year4_acq-SPGR_run-1,yes,yes,yes,yes
sub-4352_ses-adni2screening_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-4356_ses-adni3year5_acq-SPGR_run-1,yes,yes,yes,yes
sub-4357_ses-adni2screening_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-4359_ses-adni2month3_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-4359_ses-adni2year2_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-4365_ses-adni2month3_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-4365_ses-adni2screening_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-4365_ses-adni2year4_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-4369_ses-adni2year1_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-4383_ses-adni2month3_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-4384_ses-adni3year4_acq-SPGR_run-1,yes,yes,yes,yes
sub-4388_ses-adni2screening_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-4390_ses-adni2year1_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-4395_ses-adni2screening_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-4404_ses-adni2month6_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-4405_ses-adni2year4_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-4414_ses-adni2year4_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-4419_ses-adni2month3_acq-SPGR_run-1,yes,yes,yes,yes
sub-4419_ses-adni3year4_acq-SPGR_run-1,yes,yes,yes,yes
sub-4422_ses-adni2year1_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-4422_ses-adni3year1_acq-SPGR_run-1,yes,yes,yes,yes
sub-4429_ses-adni2screening_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-4434_ses-adni2month3_acq-SPGR_run-2,yes,yes,yes,yes
sub-4434_ses-adni2screening_acq-SPGR_run-2,yes,yes,yes,yes
sub-4441_ses-adni2year1_acq-SPGR_run-2,no,no,no,no
sub-4441_ses-adni2year1_acq-SPGR_run-3,no,no,yes,yes
sub-4444_ses-adni2screening_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-4444_ses-adni2year2_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-4446_ses-adni2year4_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-4447_ses-adni2month6_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-4448_ses-adni2year4_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-4453_ses-adni2screening_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-4453_ses-adni3year4_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-4459_ses-adni2screening_acq-SPGR_run-2,yes,yes,yes,yes
sub-4462_ses-adni2year1_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-4463_ses-adni2month3_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-4464_ses-adni2month3_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-4475_ses-adni2screening_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-4480_ses-adni2month6_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-4480_ses-adni2screening_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-4482_ses-adni2month3_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-4482_ses-adni2year1_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-4485_ses-adni2year2_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-4489_ses-adni3year1_acq-SPGR_run-1,yes,yes,yes,yes
sub-4498_ses-adni2year2_acq-SPGR_run-2,yes,yes,yes,yes
sub-4500_ses-adni2month6_acq-SPGR_run-1,yes,yes,yes,yes
sub-4501_ses-adni2screening_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-4502_ses-adni2year4_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-4505_ses-adni2year2_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-4510_ses-adni2screening_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-4512_ses-adni2year4_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-4517_ses-adni2screening_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-4520_ses-adni2year1_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-4521_ses-adni2year3_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-4522_ses-adni2year3_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-4526_ses-adni2year1_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-4530_ses-adni2year1_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-4531_ses-adni2year3_acq-SPGR_run-1,yes,yes,yes,yes
sub-4537_ses-adni2screening_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-4538_ses-adni2year2_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-4539_ses-adni2year3_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-4542_ses-adni2month3_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-4543_ses-adni2month6_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-4552_ses-adni2year2_acq-MPRAGE_run-3,yes,yes,yes,yes
sub-4555_ses-adni2year1_acq-SPGR_run-2,yes,yes,yes,yes
sub-4556_ses-adni2screening_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-4565_ses-adni2month3_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-4566_ses-adni2month3_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-4566_ses-adni2year2_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-4568_ses-adni2year1_acq-SPGR_run-2,yes,yes,yes,yes
sub-4576_ses-adni2screening_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-4576_ses-adni2year2_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-4576_ses-adni3year1_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-4578_ses-adni2year2_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-4578_ses-adni2year4_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-4579_ses-adni2year2_acq-MPRAGE_run-4,yes,yes,yes,yes
sub-4580_ses-adni2year1_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-4582_ses-adni2year2_acq-MPRAGE_run-1,no,no,no,no
sub-4586_ses-adni2year2_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-4586_ses-adni2year4_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-4591_ses-adni2year1_acq-SPGR_run-2,yes,yes,yes,yes
sub-4598_ses-adni2year4_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-4599_ses-adni2screening_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-4611_ses-adni2month6_acq-SPGR_run-1,yes,yes,yes,yes
sub-4611_ses-adni2year1_acq-SPGR_run-1,yes,yes,yes,yes
sub-4613_ses-adni2year2_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-4614_ses-adni2year1_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-4623_ses-adni2year1_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-4623_ses-adni2year2_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-4624_ses-adni2month6_acq-SPGR_run-2,yes,yes,yes,yes
sub-4630_ses-adni2month3_acq-SPGR_run-1,yes,yes,yes,yes
sub-4631_ses-adni2month6_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-4631_ses-adni3year1_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-4631_ses-adni3year1_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-4633_ses-adni2screening_acq-SPGR_run-1,yes,yes,yes,yes
sub-4635_ses-adni2month6_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-4635_ses-adni2screening_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-4637_ses-adni3year1_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-4643_ses-adni2screening_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-4643_ses-adni2year2_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-4646_ses-adni2year2_acq-SPGR_run-2,yes,yes,yes,yes
sub-4649_ses-adni2month3_acq-SPGR_run-3,yes,yes,yes,yes
sub-4649_ses-adni2year1_acq-SPGR_run-2,yes,yes,yes,yes
sub-4654_ses-adni2month3_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-4654_ses-adni2month6_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-4660_ses-adni2year2_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-4668_ses-adni2screening_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-4672_ses-adni2month6_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-4672_ses-adni2year2_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-4674_ses-adni2month6_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-4679_ses-adni2month6_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-4686_ses-adni2month6_acq-SPGR_run-2,yes,yes,yes,yes
sub-4686_ses-adni2year1_acq-SPGR_run-2,yes,yes,yes,yes
sub-4688_ses-adni2month3_acq-SPGR_run-1,yes,yes,yes,yes
sub-4688_ses-adni2screening_acq-SPGR_run-1,yes,yes,yes,yes
sub-4711_ses-adni2month3_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-4713_ses-adni2year2_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-4720_ses-adni2month3_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-4721_ses-adni2screening_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-4722_ses-adni3year1_acq-SPGR_run-1,yes,yes,yes,yes
sub-4723_ses-adni2screening_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-4741_ses-adni2month6_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-4743_ses-adni2month3_acq-SPGR_run-1,yes,yes,yes,yes
sub-4743_ses-adni2year1_acq-SPGR_run-2,yes,yes,yes,yes
sub-4744_ses-adni2month6_acq-SPGR_run-1,yes,yes,yes,yes
sub-4755_ses-adni2screening_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-4756_ses-adni2month6_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-4757_ses-adni2month6_acq-SPGR_run-2,yes,yes,yes,yes
sub-4757_ses-adni2year2_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-4768_ses-adni2screening_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-4769_ses-adni2month3_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-4777_ses-adni2screening_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-4780_ses-adni2month3_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-4782_ses-adni2month3_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-4784_ses-adni2year2_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-4791_ses-adni2month6_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-4796_ses-adni2year1_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-4799_ses-adni2year1_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-4801_ses-adni2screening_acq-SPGR_run-2,yes,yes,yes,yes
sub-4802_ses-adni2month6_acq-SPGR_run-2,yes,yes,yes,yes
sub-4804_ses-adni2year1_acq-SPGR_run-2,yes,yes,yes,yes
sub-4805_ses-adni2screening_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-4806_ses-adni2month6_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-4813_ses-adni2year1_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-4815_ses-adni2month6_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-4835_ses-adni2screening_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-4844_ses-adni2month3_acq-SPGR_run-1,yes,yes,yes,yes
sub-4844_ses-adni2month3_acq-SPGR_run-3,yes,yes,yes,yes
sub-4845_ses-adni2month3_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-4848_ses-adni2screening_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-4849_ses-adni2month3_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-4856_ses-adni3year4_acq-MPRAGE_run-3,yes,yes,yes,yes
sub-4858_ses-adni2year2_acq-SPGR_run-1,yes,yes,yes,yes
sub-4863_ses-adni2year1_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-4869_ses-adni2year2_acq-SPGR_run-1,yes,yes,yes,yes
sub-4869_ses-adni2year2_acq-SPGR_run-2,yes,yes,yes,yes
sub-4878_ses-adni2screening_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-4879_ses-adni2month3_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-4887_ses-adni2month6_acq-SPGR_run-1,yes,yes,yes,yes
sub-4888_ses-adni2year4_acq-SPGR_run-1,yes,yes,yes,yes
sub-4891_ses-adni2month6_acq-SPGR_run-1,yes,yes,yes,yes
sub-4891_ses-adni2year2_acq-SPGR_run-1,yes,yes,yes,yes
sub-4891_ses-adni3year4_acq-SPGR_run-1,yes,yes,yes,yes
sub-4898_ses-adni2month3_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-4898_ses-adni2month3_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-4898_ses-adni2screening_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-4898_ses-adni2year1_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-4900_ses-adni2screening_acq-SPGR_run-2,yes,yes,yes,yes
sub-4910_ses-adni2year1_acq-SPGR_run-1,yes,yes,yes,yes
sub-4911_ses-adni2year1_acq-SPGR_run-1,yes,yes,yes,yes
sub-4918_ses-adni2month6_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-4924_ses-adni2screening_acq-SPGR_run-2,yes,yes,yes,yes
sub-4926_ses-adni2month3_acq-SPGR_run-1,yes,yes,yes,yes
sub-4936_ses-adni2month6_acq-SPGR_run-2,yes,yes,yes,yes
sub-4945_ses-adni2month6_acq-SPGR_run-1,yes,yes,yes,yes
sub-4951_ses-adni2screening_acq-SPGR_run-2,yes,yes,yes,yes
sub-4958_ses-adni2month3_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-4960_ses-adni2year3_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-4964_ses-adni2screening_acq-SPGR_run-1,yes,yes,yes,yes
sub-4985_ses-adni2year1_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-4985_ses-adni2year2_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-4986_ses-adni2year1_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-4987_ses-adni2month3_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-5004_ses-adni3baseline_acq-MPRAGE_run-1,no,no,no,no
sub-5007_ses-adni2year2_acq-SPGR_run-2,yes,yes,yes,yes
sub-5013_ses-adni2screening_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-5015_ses-adni2year1_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-5017_ses-adni2screening_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-5026_ses-adni2year1_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-5054_ses-adni2month3_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-5057_ses-adni2month3_acq-SPGR_run-2,yes,yes,yes,yes
sub-5059_ses-adni2screening_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-5063_ses-adni2month3_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-5070_ses-adni2screening_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-5070_ses-adni2year1_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-5079_ses-adni2year1_acq-SPGR_run-1,yes,yes,yes,yes
sub-5083_ses-adni3baseline_acq-SPGR_run-1,yes,yes,yes,yes
sub-5093_ses-adni2month6_acq-SPGR_run-2,yes,yes,yes,yes
sub-5095_ses-adni2month3_acq-SPGR_run-1,yes,yes,yes,yes
sub-5100_ses-adni2screening_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-5109_ses-adni2year2_acq-SPGR_run-2,yes,yes,yes,yes
sub-5110_ses-adni2year2_acq-SPGR_run-2,yes,yes,yes,yes
sub-5113_ses-adni3baseline_acq-SPGR_run-1,yes,yes,yes,yes
sub-5119_ses-adni2month3_acq-SPGR_run-1,yes,yes,yes,yes
sub-5132_ses-adni3year4_acq-SPGR_run-2,no,no,no,no
sub-5138_ses-adni2month3_acq-MPRAGE_run-3,no,no,no,no
sub-5140_ses-adni3baseline_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-5147_ses-adni2screening_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-5157_ses-adni2year2_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-5160_ses-adni2screening_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-5165_ses-adni2month3_acq-SPGR_run-1,yes,yes,yes,yes
sub-5165_ses-adni2month3_acq-SPGR_run-2,yes,yes,yes,yes
sub-5166_ses-adni2screening_acq-SPGR_run-2,yes,yes,yes,yes
sub-5177_ses-adni2year2_acq-SPGR_run-1,yes,yes,yes,yes
sub-5177_ses-adni3year1_acq-SPGR_run-1,yes,yes,yes,yes
sub-5178_ses-adni2screening_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-5185_ses-adni2month3_acq-SPGR_run-2,yes,yes,yes,yes
sub-5185_ses-adni3baseline_acq-SPGR_run-1,yes,yes,yes,yes
sub-5194_ses-adni3year2_acq-SPGR_run-1,yes,yes,yes,yes
sub-5195_ses-adni2screening_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-5230_ses-adni2month6_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-5230_ses-adni3year1_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-5230_ses-adni3year2_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-5242_ses-adni2year2_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-5253_ses-adni2year2_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-5253_ses-adni3year4_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-5259_ses-adni3year1_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-5263_ses-adni2screening_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-5265_ses-adni2screening_acq-SPGR_run-1,yes,yes,yes,yes
sub-5269_ses-adni2screening_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-5288_ses-adni3year2_acq-SPGR_run-1,yes,yes,yes,yes
sub-5290_ses-adni3baseline_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-6007_ses-adni3screening_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-6015_ses-adni3year4_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-6016_ses-adni3screening_acq-SPGR_run-1,yes,yes,yes,yes
sub-6038_ses-adni3screening_acq-SPGR_run-1,yes,yes,yes,yes
sub-6054_ses-adni3year4_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-6057_ses-adni3year4_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-6061_ses-adni3screening_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-6063_ses-adni3year2_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-6076_ses-adni3screening_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-6077_ses-adni3screening_acq-SPGR_run-1,yes,yes,yes,yes
sub-6087_ses-adni3screening_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-6117_ses-adni3year4_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-6142_ses-adni3year1_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-6148_ses-adni3screening_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-6164_ses-adni3screening_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-6189_ses-adni3screening_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-6199_ses-adni3year1_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-6203_ses-adni3year2_acq-SPGR_run-1,yes,yes,yes,yes
sub-6204_ses-adni3screening_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-6216_ses-adni3screening_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-6222_ses-adni3year3_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-6251_ses-adni3year2_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-6258_ses-adni3year3_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-6291_ses-adni3screening_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-6333_ses-adni3year1_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-6352_ses-adni3year1_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-6354_ses-adni3year2_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-6375_ses-adni3screening_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-6406_ses-adni3screening_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-6411_ses-adni3year3_acq-SPGR_run-1,yes,yes,yes,yes
sub-6418_ses-adni3screening_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-6446_ses-adni3year1_acq-SPGR_run-1,yes,yes,yes,yes
sub-6446_ses-adni3year3_acq-SPGR_run-1,yes,yes,yes,yes
sub-6448_ses-adni3year2_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-6454_ses-adni3year2_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-6483_ses-adni3screening_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-6493_ses-adni3screening_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-6510_ses-adni3year1_acq-SPGR_run-1,yes,yes,yes,yes
sub-6516_ses-adni3screening_acq-SPGR_run-1,yes,yes,yes,yes
sub-6522_ses-adni3year1_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-6529_ses-adni3year1_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-6534_ses-adni3screening_acq-SPGR_run-1,yes,yes,yes,yes
sub-6586_ses-adni3year1_acq-SPGR_run-1,yes,yes,yes,yes
sub-6597_ses-adni3screening_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-6604_ses-adni3year3_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-6610_ses-adni3year1_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-6634_ses-adni3screening_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-6634_ses-adni3year1_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-6634_ses-adni3year2_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-6673_ses-adni3screening_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-6683_ses-adni3screening_acq-SPGR_run-1,yes,yes,yes,yes
sub-6690_ses-adni3screening_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-6690_ses-adni3screening_acq-MPRAGE_run-3,yes,yes,yes,yes
sub-6703_ses-adni3year3_acq-SPGR_run-1,yes,yes,yes,yes
sub-6761_ses-adni3year1_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-6788_ses-adni3year1_acq-SPGR_run-1,yes,yes,yes,yes
sub-6802_ses-adni3screening_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-6809_ses-adni3screening_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-6834_ses-adni3screening_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-6839_ses-adni3year2_acq-MPRAGE_run-2,yes,yes,yes,yes
sub-6844_ses-adni3year1_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-6848_ses-adni3screening_acq-SPGR_run-2,yes,yes,yes,yes
sub-6864_ses-adni3screening_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-6871_ses-adni3screening_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-6889_ses-adni3year2_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-6899_ses-adni3screening_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-6938_ses-adni3screening_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-6965_ses-adni3screening_acq-SPGR_run-1,yes,yes,yes,yes
sub-6967_ses-adni3screening_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-6969_ses-adni3year1_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-7037_ses-adni3screening_acq-MPRAGE_run-1,yes,yes,yes,yes
sub-7092_ses-adni3screening_acq-SPGR_run-1,yes,yes,yes,yes
